johnson,-0.20451576,0.12580024
raw,0.3404096,-0.24390455
praise,0.050715085,-0.14431961
depiction,0.0152633535,0.18768227
screening,0.15840538,-0.18547054
throwing,-0.17585316,0.08890434
extent,-0.12980539,-0.11389348
expression,-0.16860369,0.18807197
kiss,0.10794189,-0.09235774
jail,0.0836983,0.17345692
studios,0.15744811,-0.3027052
freeman,0.1576334,-0.015671717
truck,-0.16698988,0.16852833
convey,-0.21554029,-0.058016956
originality,-0.1363137,-0.0021234124
chan,0.29325822,-0.19922367
entertain,0.20476481,-0.23126741
choices,0.29550985,-0.13887501
spoof,0.10579063,-0.059988026
notorious,-0.10495421,-0.051572435
tree,-0.063095756,0.23762974
raised,0.07377118,0.046501942
touched,0.30059806,-0.2882159
children's,-0.13818032,0.22111332
rachel,0.15217079,-0.1156164
punch,-0.03264552,0.13783158
experiment,-0.1660213,0.00010978841
daughters,0.19726922,0.0528968
prepared,-0.0576573,-0.010954528
comical,-0.34519047,0.14082102
spoken,-0.08831083,0.039159905
people's,0.15064098,0.02548884
timing,0.6652186,-0.41590154
india,0.20671937,-0.004571173
headed,-0.031771775,-0.013079818
purely,-0.073524304,0.028817784
could've,0.11242245,-0.22270253
basis,-0.02389249,0.07431998
hoffman,0.099824384,-0.12888163
bollywood,-0.17531918,0.28589624
chilling,0.5052773,-0.36968407
michelle,0.07491403,-0.27589118
underground,0.15539649,-0.006972897
dollar,-0.22881168,0.2992125
via,-0.010346011,-0.03281922
picks,0.1353543,-0.070709914
lie,-0.18872395,0.25098884
inspiration,-0.048526958,0.16782843
novels,-0.14212824,0.05875915
wave,0.18252996,-0.06691794
elizabeth,0.10792653,-0.085109115
introduction,-0.31455714,0.029443825
weapons,-0.109041296,-0.050006572
trick,0.060622174,-0.03624233
lazy,-0.14018506,0.3067728
jessica,0.009644179,-0.012115027
graphics,0.37413627,-0.18257745
breathtaking,0.38411975,-0.301607
notable,-0.12889454,0.09409676
stomach,-0.12305521,0.25407302
succeeds,0.38880342,-0.29655603
term,0.058718644,0.22204468
crafted,0.45251542,-0.285167
join,-0.01600867,-0.1097714
throws,-0.14354661,0.32491633
handle,-0.12096757,-0.0011761846
strangely,-0.02624565,0.17285359
properly,-0.16851066,-0.0022673206
toy,-0.0022993379,0.09248118
nowadays,0.2781062,-0.26382956
christ,-0.2552443,0.106496595
sidney,0.3046005,-0.085291184
reference,0.27381057,-0.2396294
adding,-0.095687136,0.07997319
claire,-0.09596225,0.07243147
serve,-0.01616455,-0.06908525
ratings,0.14949776,-0.054339513
locked,-0.1031583,0.06829797
honor,-0.065876044,0.10431623
wears,-0.21418625,0.2623541
sitcom,-0.049446784,-0.04955491
ted,0.2237905,-0.14114378
authentic,0.14497131,-0.06417519
foster,-0.064145766,0.051577423
regard,0.21732512,-0.14678508
everyday,0.3396071,-0.12665947
causes,-0.043004647,0.014659674
maria,0.046008516,-0.09920206
provoking,0.37174255,-0.17674813
charge,0.16036151,-0.0051515503
protect,0.08638125,0.07601931
lesser,-0.07192047,0.13415514
hitchcock,0.040941946,-0.05617407
caring,-0.07146534,0.06692755
mouse,0.12700349,-0.0645649
mirror,-0.102725565,0.044248562
bat,-0.3247375,0.41560474
fallen,0.08662667,0.025656408
carrying,0.104565114,-0.056118608
bitter,0.16160321,-0.19876505
jewish,-0.31929573,0.36107922
established,0.21113035,-0.0764771
pet,0.15668575,-0.29485372
amongst,-0.24545167,0.29205942
east,-0.25828302,0.17238702
shut,-0.11059074,0.027676858
guard,0.20226525,-0.07780678
midnight,0.076844454,-0.03436003
sleazy,-0.093204856,-0.08448799
southern,-0.01585183,-0.0044969562
determined,0.02794811,0.0005327337
ned,0.28737468,-0.14036064
challenge,0.17134409,-0.16544697
daily,0.19645305,-0.1879781
obnoxious,-0.5777827,0.5627331
nonetheless,0.1463327,-0.2895938
cases,0.20357294,-0.08333117
carried,-0.056803927,0.037826773
carries,0.25524393,-0.24536689
wins,-0.16730626,0.3562408
alas,-0.16164233,0.1491197
remote,-0.37000087,0.19104737
embarrassed,-0.14462098,0.49872455
gruesome,0.10847844,-0.27368164
hole,0.10515018,-0.07034902
2006,0.13375391,-0.030543325
lane,0.047841296,0.039269835
attempting,-0.20718576,0.2257293
westerns,-0.2211027,0.34742743
escapes,-0.017176433,0.09540792
sinister,-0.013688945,-0.054961964
confusion,0.093581215,-0.11151055
nation,0.118447736,-0.26477984
tales,0.29727015,-0.2426377
ironic,0.09407918,-0.045778744
tradition,0.041136265,-0.06884404
interpretation,0.10786535,-0.14234962
arrives,0.14276093,-0.18191408
busy,0.042689424,0.14147256
replaced,0.043924548,0.071825586
risk,-0.3150937,0.27264312
enjoying,0.043986827,-0.0014972711
sold,-0.04186025,-0.01878797
essential,0.3230958,-0.31764
needless,-0.14032133,0.16819872
aunt,0.11296887,-0.153506
hardy,-0.19496417,0.21822113
burt,-0.03715526,-0.14851153
goofy,-0.12233843,0.0062928325
mass,-0.051367734,-0.14074232
obsession,0.06704732,0.08212188
minded,-0.09868974,0.15924574
balance,0.41166842,-0.17576425
flow,0.17712006,-0.031788938
clips,-0.07727914,0.062843226
existent,-0.53849965,0.35725972
successfully,-0.0790352,0.099792674
legs,0.05279765,-0.118625216
presentation,0.17226946,-0.047453605
screenwriter,-0.2862624,0.38121963
jumps,-0.16239133,0.078411095
exists,0.20009002,-0.024958204
attacked,-0.15145512,0.19767718
blair,0.0123836035,0.1208647
laid,-0.23415278,-0.033555936
mentally,0.07999497,0.066325426
bbc,-0.17503269,0.1306304
seeking,0.37598205,-0.26940405
raise,-0.14107823,0.13667355
topic,-0.17327408,0.021890622
oddly,-0.30963498,0.24923933
warner,0.098017596,-0.008391152
inspector,0.069620624,0.02055296
horrific,-0.18244775,0.12434412
fortunately,0.13833797,-0.29738793
shape,0.109039,-0.1594022
marvelous,0.5926505,-0.401553
usa,0.10923816,-0.024407228
intentions,-0.3933175,0.46177754
buck,-0.29574382,0.18396112
retarded,-0.34609848,0.15855819
madness,0.09215235,-0.21807136
stupidity,-0.6441968,0.45838904
stops,-0.1060402,-0.10923326
text,0.043381266,-0.09919436
stylish,-0.017883979,-0.18280713
stanley,0.30302474,-0.1977794
che,0.19243406,-0.17687474
rival,0.11590389,-0.13852368
served,-0.08407386,0.15606414
workers,-0.034418117,-0.230336
maker,-0.09607746,-0.07617412
sides,0.28096074,-0.12068605
ashamed,-0.4101566,0.4737457
shower,-0.11135083,-0.07294483
packed,0.35748425,-0.18714522
comedian,0.0510167,0.048197288
thrilling,0.10511347,0.023324626
wwii,0.06749624,-0.035758413
interviews,-0.20178272,0.20625623
nine,0.1749892,-0.24135275
laura,-0.29644835,0.2604
frequently,-0.013640007,0.14296034
upper,-0.07705251,-0.14771909
mob,-0.090064906,0.09615901
mansion,-0.32119465,0.1907668
bridge,0.1174685,-0.12154485
remind,0.05058169,-0.18505183
tongue,0.13475071,0.12111823
navy,0.011398243,-0.18922949
wanna,-0.31817582,0.3244333
contain,-0.20994407,0.14218764
albeit,0.24398546,-0.28120664
intensity,-0.09235754,-0.07581438
attacks,-0.06840486,0.0024516354
vacation,-0.07300886,0.060942832
thief,-0.035985403,-0.13672821
delight,0.49142516,-0.34387565
manager,0.23194961,-0.0651003
chair,0.0040834025,0.09936524
sum,-0.1239603,0.146535
hence,-0.1469999,0.18848875
80,0.010153003,-0.028441416
cheese,-0.25227064,0.13330705
drives,0.17914784,-0.23355271
2001,0.13975234,-0.27744165
expressions,0.255103,-0.24381205
struggles,-0.09479351,0.1224122
flawed,0.20050631,-0.13053262
poignant,0.33951738,-0.32627764
angels,-0.0068705725,-0.062937774
personalities,0.15390478,-0.071285374
rogers,-0.26891586,0.08881359
riding,0.15051794,0.036618765
revolves,0.13386548,-0.20084631
refuses,0.060561348,0.0110778995
adapted,0.16041975,0.07596021
opened,0.031345565,-0.15255325
greatly,0.20044339,-0.23465535
credibility,-0.5399609,0.4201482
philip,0.15132111,-0.13262993
cooper,-0.12841913,0.032610632
glass,0.15097207,0.012325181
pitch,0.16355702,-0.10779856
tracy,-0.027921207,0.028059319
1950s,-0.069684096,-0.19483155
jay,-0.17688756,0.07463489
torn,0.08074687,-0.11475589
dinner,-0.1612975,0.18304099
bette,0.08239901,-0.028399011
18,0.012518042,-0.012652842
cynical,-0.012850008,-0.06672815
upset,-0.022465626,-0.052035935
pool,-0.29533136,0.16722484
sin,-0.12522371,-0.11220612
tour,-0.14900815,0.016692944
2000,-0.07972132,0.13701034
internet,0.053543117,-0.022010822
suspects,0.09903687,-0.12627324
advantage,0.052067902,-0.1952905
lessons,0.02098216,-0.025803016
warn,-0.06386714,0.2346614
lion,0.08842354,-0.10513771
overcome,-0.096450284,-0.08461928
credible,-0.14396845,0.19994402
wishes,-0.11489005,-0.011696494
thousands,-0.26439363,0.31151074
spin,0.21280392,-0.07847419
miller,-0.13248673,-0.042326204
racism,0.30782568,-0.314125
90's,0.27737415,-0.1590099
mindless,0.10691161,0.16391695
wealthy,0.10237194,-0.013255076
innocence,0.24447572,-0.05271612
tense,0.16685742,-0.116074994
broke,0.09325104,-0.16835627
bugs,0.23074868,-0.16193797
happily,0.103673734,0.038071163
catholic,-0.002845965,0.21410203
guessing,0.024926793,-0.39666545
trial,0.010312988,0.110038176
lucy,0.3168948,-0.2992864
hood,0.14289875,-0.014990241
hundreds,-0.08973153,0.18980722
trite,-0.5022289,0.38680705
physically,0.10607232,0.065554775
thrillers,0.45532903,-0.12517026
cook,0.20743982,-0.20818982
fish,0.08677344,0.0562403
alike,0.3565049,-0.20319796
dubbing,-0.0991976,0.3054193
fbi,0.022392487,0.18037726
crisis,0.22673947,-0.082350194
per,0.06466018,-0.18287209
pride,0.020178642,0.14188498
succeed,-0.2209576,0.42642316
controversial,0.07140818,-0.06130702
suffered,-0.010068999,-0.12859786
reed,-0.11641424,0.07899507
bag,-0.10910384,0.070342205
technique,0.17031078,-0.27092725
wasting,-0.59980834,0.53648216
dislike,-0.067834795,-0.020593736
medical,-0.13123433,0.0021281126
sexuality,-0.08120651,-0.17869695
countries,0.14010483,-0.20989646
perform,-0.046391085,-0.06750002
patient,0.118103065,-0.12952507
stranger,0.03569313,0.08702376
enjoyment,-0.053337265,0.078401096
corner,0.29846802,-0.12490159
arm,-0.017916078,0.063329935
glimpse,0.19740605,-0.1781367
gripping,0.44469112,-0.2695888
reunion,0.2784735,-0.2789779
franchise,-0.03267269,-0.034220744
holmes,0.3389663,-0.27273166
ensemble,0.31276977,-0.22206552
separate,0.12925741,0.05787738
hundred,-0.0077600433,0.20644438
lincoln,0.15035303,-0.26687345
60's,0.012441061,-0.013358753
sings,0.21007216,-0.15227105
noble,-0.010955894,0.052217077
shines,0.43377218,-0.42554623
whereas,-0.2568017,0.35170814
tied,0.019208552,-0.090954326
ourselves,0.21122971,-0.091858625
uncomfortable,0.019133145,-0.066680476
infamous,0.015925197,-0.033053875
neat,0.33490902,-0.0684687
atmospheric,0.1163947,0.012586384
millions,-0.31422618,0.16934389
shorts,0.055485487,-0.268815
contact,-0.10164516,0.04105245
card,0.02671808,-0.014679754
hint,-0.2521397,0.22690088
pack,-0.09898243,0.022597957
courage,0.3958139,-0.21263163
irony,0.035860445,-0.20440285
exceptional,0.50665265,-0.39333177
plastic,-0.40986055,0.1876176
storm,-0.052905187,-0.06252146
drink,-0.22532478,0.031532098
ralph,0.3553238,-0.3477108
searching,0.21298459,-0.27937812
oscars,0.12713023,0.08444533
scripts,0.0051124445,0.03988438
connected,0.080671504,0.030415643
italy,0.40536383,-0.46731618
proof,-0.33212656,0.34027302
sandler,0.13328534,0.12307173
snow,0.022269862,0.10268847
lying,-0.12170542,-0.05205387
flash,-0.2539299,0.29569605
nose,-0.37418205,0.33513853
curse,0.07147014,0.057198364
helen,-0.0436452,0.025442129
sentimental,0.16983551,-0.18095216
mst3k,-0.71696466,0.7476411
grey,-0.2148898,0.08485714
aired,0.29197377,-0.10522013
holiday,-0.17569235,0.18120988
steps,-0.13410895,0.30220208
hills,-0.056821827,0.0590756
performers,-0.047091786,0.014264849
letting,0.20542239,-0.14161438
chasing,-0.040056925,-0.01787711
suggests,-0.0064125005,-0.032243576
dancer,0.45759577,-0.30613297
tune,-0.15080762,0.08165035
meaningful,0.0146525735,-0.015476534
idiotic,-0.22163816,0.0024996144
knife,-0.18251936,0.05667765
quote,0.33782125,-0.1260531
weapon,-0.0030783645,0.11855387
plague,0.006126983,-0.07212539
sons,0.10778211,0.10061608
entry,-0.27182353,0.1437333
kurt,0.31598723,-0.24833651
fortune,-0.15365341,0.0816044
cameos,-0.12472975,0.18352404
consists,-0.17526418,0.18940133
perfection,0.64721495,-0.45129025
lovable,0.31996456,-0.19377409
hoped,-0.070752524,0.1046927
troubled,0.4552854,-0.26847583
thousand,0.11800001,0.091985606
hiding,0.06084244,-0.13977869
develops,-0.018625662,-0.21020375
unforgettable,0.36761636,-0.42816958
accepted,-0.16950713,-0.020996265
noted,-0.15800542,0.16880953
portrait,0.3737541,-0.24584177
dear,-0.34520507,0.38608837
equal,-0.101906,0.16577753
bettie,0.016301628,-0.040815994
assistant,0.011534679,-0.08188211
stretch,0.023084989,0.030472908
woman's,-0.105471045,0.2592378
saves,-0.20953791,0.24358375
colorful,0.19238779,-0.14055291
annoyed,-0.22574064,0.15798809
larger,0.19907998,-0.20323549
attraction,-0.083928175,0.07628693
condition,0.026605425,0.08734839
miscast,-0.43856165,0.53956527
chases,0.0049439184,-0.11635288
brooks,0.01287238,-0.03672301
virgin,0.035849333,-0.09061675
spots,0.08094583,-0.060728792
basement,-0.011505086,-0.057112202
host,-0.052324273,-0.060359642
dialogs,0.0049755843,0.10927025
shoots,-0.04061252,0.04573964
gain,-0.18748906,0.3148911
horses,-0.051544193,0.29910728
guilt,0.0606418,0.121401206
protagonists,0.113830686,-0.096956
oil,-0.058999635,-0.0035759574
terrifying,0.10409314,-0.21193708
month,0.19039539,0.007288748
cousin,0.23795123,-0.0057940152
neighborhood,-0.06807882,0.17977338
vincent,0.0058698473,0.03568608
pg,-0.14027081,0.18372688
belongs,-0.076188564,0.07414784
stealing,-0.122750945,-0.13444628
16,0.17537162,0.17647122
nelson,0.15032241,-0.123623386
worry,0.04847,-0.03951074
burning,0.08008882,-0.14400591
concert,0.1886307,-0.17484358
ad,-0.13533014,0.16544342
zone,0.011460643,0.074142136
strip,0.002891184,0.029557506
appearing,-0.067941286,-0.08691469
worlds,0.5868842,-0.63509893
object,-0.14618964,0.18095018
split,-0.04566874,0.066245034
repeat,-0.03787697,0.15217692
hang,0.04097716,0.032579243
boredom,-0.6850395,0.33590773
destruction,0.07291059,-0.028311841
thirty,-0.23736149,0.29576647
redemption,0.23120543,0.005754728
hunting,0.11009848,-0.10926714
encounters,0.019951304,0.0035634404
imaginative,0.22040595,-0.114796884
expensive,-0.33964643,-0.04535171
eerie,0.5341368,-0.37538564
cube,-0.018124431,-0.12839334
seagal,-0.5447925,0.36225286
jake,0.03729169,-0.2630518
pie,-0.3693375,0.23412573
competent,0.017777734,-0.12541856
homeless,-0.14411904,0.0904097
concerns,0.018524451,-0.005163621
andrew,0.2547999,-0.2212577
flaw,0.2546293,-0.32245553
closely,0.14028242,-0.17964545
bo,-0.22685316,0.10690557
ultra,-0.008186636,-0.07138279
factory,0.34557515,-0.2524379
1st,0.08300285,0.075963035
multi,0.13536946,-0.013937527
civil,-0.060060818,0.12250905
dramas,0.32199124,-0.17599635
gag,-0.17275408,0.12168383
stunts,0.20975411,-0.21984181
wake,-0.048971098,-0.030415183
guts,-0.10642642,-0.07459851
sends,0.0317485,-0.0442662
60,0.09902015,-0.10002937
sutherland,0.122553535,-0.30615214
glory,0.13912076,-0.15891069
knock,0.17278178,-0.124765486
matthau,0.38943875,-0.34266388
massacre,-0.05659205,0.0146145355
letter,0.002124339,-0.09806376
elsewhere,-0.23284309,0.07115559
achieved,0.026291482,0.07026106
dig,-0.13815586,-0.10145294
checking,0.34267223,-0.023198662
widmark,0.09329265,0.033778075
hooked,0.41705033,-0.37090078
complaint,0.29276332,-0.29057255
neck,0.030633874,-0.11917899
endearing,0.21854971,-0.07281544
segments,0.16370995,-0.052309815
shark,-0.19902498,0.08406263
sullivan,-0.02452749,-0.08723124
rushed,0.11893559,-0.26266375
virus,-0.19837897,0.08241789
ripped,-0.40088677,0.3887026
charisma,-0.080440305,-0.048904184
incoherent,-0.62557477,0.2935699
dragged,-0.29611856,0.13134508
beating,-0.10466304,-0.16027993
dentist,0.016384296,0.017272962
essence,0.16599622,-0.13000903
bears,0.24734458,-0.14276056
profound,0.080106586,0.045600895
library,-0.19488218,0.09407172
weight,-0.0799212,0.0006916465
tear,0.27152568,-0.30255964
crimes,-0.02253319,0.033863503
arnold,-0.19343379,-0.014652753
dare,0.1448571,-0.001493161
appearances,0.18305528,-0.26297855
solve,-0.023531457,0.014556963
trade,-0.01510064,0.055519115
pat,-0.13544826,0.07372339
24,0.033353474,-0.075103216
stanwyck,0.20495072,-0.041041054
colour,-0.16450489,-0.06889522
teach,-0.12471263,0.032401323
dorothy,-0.120834775,0.34205163
roberts,-0.11432136,0.057973262
rocks,0.17341676,-0.21508716
fest,-0.46758515,0.19940777
spell,0.14003365,-0.15216534
catherine,-0.06579172,0.0009153854
dealt,0.045757324,0.059893694
stan,-0.06619627,-0.011033356
fitting,0.21602403,-0.153808
hitting,0.06921794,-0.21881759
striking,0.11718673,0.07119635
pro,-0.0983149,0.00045567492
2005,-0.03335302,0.020518657
tribute,0.27004367,-0.30894718
tricks,-0.009299572,-0.19928473
60s,-0.17939201,0.02846767
battles,0.1305433,-0.054061364
believing,-0.11879132,-0.17854838
briefly,0.057467896,0.08661712
countless,0.080740996,-0.18739961
fashioned,0.33348632,-0.2167345
loser,-0.2244115,0.29656577
goal,0.12572025,-0.124181025
gothic,0.32712373,-0.25229156
noise,0.06731442,0.07256868
techniques,-0.030504484,-0.06963096
n,0.05707534,-0.07970091
videos,0.090150155,0.059093833
health,0.3078795,-0.26650006
thumbs,0.24988082,-0.22511654
attempted,-0.14746195,0.123484515
scientists,-0.26209605,-0.09493371
st,-0.21008202,0.13180229
painting,0.10569607,0.056371838
baker,0.052243717,-0.16525763
strikes,-0.003719725,-0.20182341
inspiring,0.23395702,-0.3369161
huh,-0.3417603,0.17547399
sexually,-0.22887625,0.23499706
birthday,-0.28937095,0.35100856
secretary,0.1258975,-0.11138865
curtis,0.030581383,-0.07423479
jeremy,0.050559934,-0.06342572
covers,0.251728,-0.2432673
pointed,-0.25606412,0.19864227
slight,0.15232904,-0.019732285
specific,0.01079437,-0.072782405
tea,-0.17508051,0.23815836
hearts,-0.19673194,-0.017145142
unintentionally,-0.34240535,0.40600887
denzel,0.13610347,0.05909298
horrendous,-0.21410854,0.08755465
charismatic,0.18231386,-0.06880511
silver,-0.18029831,0.2687638
surrounded,-0.23062776,0.27185807
surrounding,0.044175956,0.020135898
reactions,-0.054432627,-0.23638041
branagh,0.040368438,-0.035469085
importance,0.21985139,-0.42532215
rochester,-0.15477966,0.29029876
admittedly,0.03243002,0.14475782
carefully,0.04367124,-0.11592321
jerk,0.0010084498,0.024155945
tons,-0.22089589,0.29126835
hype,-0.25346848,0.3072314
relevant,0.006702876,-0.24662451
they'd,-0.024516314,0.010814045
walls,-0.10313502,0.17806198
stood,0.13625294,-0.12776849
eyed,0.06349362,-0.033390675
bible,-0.22495307,0.19046709
corrupt,-0.049296763,0.22759476
rush,-0.26043358,0.19912407
stunt,-0.0987234,-0.053619254
revelation,-0.08313808,0.049611196
smoking,-0.12590173,0.13981546
magazine,-0.0057838554,0.019061131
lloyd,-0.22510223,0.22050323
kicks,0.108273014,-0.06022587
karloff,-0.12818405,0.12217462
stronger,0.12574947,-0.108388335
grows,0.008703689,0.07474529
mild,0.07124259,0.16287634
hamlet,-0.038956616,0.047081053
represents,-0.02924029,0.14084277
dawn,-0.05643077,-0.008197092
andrews,0.21111256,-0.33586404
intention,0.08862409,0.011253977
easier,0.26953846,-0.33950135
enters,-0.21909413,0.0510813
spending,-0.2969047,0.32016405
scooby,-0.1220985,0.051203113
fired,0.16480938,-0.14321266
killings,-0.016746135,0.11979405
stated,0.0047881943,-0.073839925
chances,-0.08170064,0.15368393
shall,0.10668277,-0.03348101
brand,-0.13359095,0.2884276
exercise,-0.17217362,0.093987405
university,0.06336674,-0.14941932
increasingly,-0.02849962,-0.00794922
row,0.23942375,0.07157654
disagree,0.26083332,-0.27466944
cardboard,-0.47518536,0.40290734
winter,0.19753604,-0.053063586
comics,-0.023891702,0.36680934
requires,0.31041598,-0.27615425
dropped,0.073097065,0.036832362
associated,0.08830825,-0.1162078
world's,-0.15648118,-0.01740686
chuck,-0.035981845,0.30473077
iii,0.08474788,0.0029603262
medium,-0.052781086,-0.011650053
bush,-0.22122408,0.08136996
projects,-0.06666129,0.03742069
bride,-0.32351756,0.26697788
occurs,0.15121248,-0.18323554
korean,-0.14335869,-0.19795768
inevitable,0.0520679,0.08240455
messages,0.011774181,-0.040915642
brando,0.18018775,-0.047318622
le,0.14292175,-0.3056754
strike,-0.21223974,0.18937142
poverty,0.2638009,-0.21156745
forgive,-0.012554065,0.02206144
performing,0.004628148,-0.020707216
stiff,-0.2134043,0.3940768
attached,-0.005176743,-0.102201715
drags,-0.3349256,0.05928484
luckily,-0.070352755,-0.23086861
ian,-0.22634584,-0.04948119
identify,0.015548555,-0.11983782
1970s,-0.07450443,-0.04946654
gift,0.23704697,-0.29307958
bobby,-0.09034223,0.062460355
acceptable,-0.20933057,0.15879084
resolution,-0.2141427,0.26141948
eva,-0.06534051,0.0031828952
typically,0.1259905,-0.14341533
canada,0.11789405,-0.06491483
guest,0.0688461,0.14368728
nuclear,-0.10297997,0.20898837
elvis,-0.22396013,0.3398547
toilet,-0.32147592,0.16605201
strictly,-0.28649205,0.12801167
vague,-0.046898622,0.16813186
spike,-0.17612824,0.15467228
contract,0.19066288,-0.0038435254
hire,-0.120911494,-0.030815065
1980s,-0.11917108,0.26955056
thrills,-0.124963365,-0.061911523
selling,-0.070863456,0.11231483
hudson,0.21094412,-0.20157531
homage,-0.03550504,0.03428037
lab,-0.03229562,0.048384197
boll,-0.29143032,0.34230065
mafia,-0.33170167,0.3213086
depression,0.13262063,-0.041199077
sophisticated,0.3126135,-0.25163582
fifteen,-0.033550024,-0.15496106
disease,0.16362341,0.0020631773
allowing,0.30982104,-0.25844923
brilliance,0.26816636,-0.33087993
investigation,0.08271271,-0.0033947688
continued,0.24124673,-0.17381082
struck,0.18901521,-0.23079497
insulting,-0.3557132,0.33419126
worker,-0.16301022,0.14517535
instantly,0.035413284,0.20340964
useless,-0.47092578,0.39157227
breasts,-0.12416319,0.2045695
barry,-0.09542182,0.18422389
jesse,-0.07907864,0.12249357
sally,0.019120445,0.031846505
afterwards,-0.105079025,0.1962411
chaplin,-0.2886172,0.21862745
britain,0.093619436,0.0056710746
carter,-0.04414749,0.11450846
executive,-0.06668692,0.14029406
handful,0.05022137,0.0745568
importantly,-0.04292773,0.11043313
godfather,0.14848301,-0.22223939
estate,-0.26054105,0.43926084
hanks,-0.20205571,0.19868316
pleased,0.30094075,-0.16580898
overlooked,0.25804642,-0.24260555
evident,-0.089558035,0.1509349
burn,-0.11974665,0.06639359
gotta,-0.18270667,-0.06865525
wreck,-0.33730304,0.32141423
nights,0.045825895,0.106090285
2002,-0.2191165,-0.011907832
beings,0.17978077,-0.16316667
ego,-0.19709551,0.23847376
kidnapped,-0.012067677,0.0006372991
presumably,-0.22344261,0.32592028
competition,0.17092088,-0.0020780903
press,-0.14587446,0.15864417
partly,0.13120086,-0.06729211
digital,0.10890953,-0.017977418
shining,0.2651563,-0.243396
commit,-0.07708805,0.12074093
tremendous,0.29779163,-0.22838637
raped,-0.42370754,0.3359335
menacing,0.14262995,0.13681236
silence,0.08715366,-0.082100764
talked,-0.30740866,0.40323618
derek,-0.35008335,0.33321553
worthless,-0.29750076,0.2628203
jamie,0.0077760583,-0.066511616
realise,0.06920472,-0.057416562
ambitious,-0.09578866,-0.033972237
meat,-0.2264155,0.056248248
wondered,0.15949774,-0.16695715
photographed,-0.19048707,0.36512104
sacrifice,0.011395484,-0.21141334
arrested,0.17924485,-0.26293945
buried,0.0059818993,0.34756842
burton,0.013337497,0.03109285
threatening,-0.15466361,0.017301433
smooth,0.27722037,-0.23031788
aforementioned,-0.06230841,0.115819275
superbly,0.6856354,-0.52201027
boxing,0.07598724,-0.08590926
kane,-0.08341282,0.25167432
flawless,0.45541698,-0.34680626
regardless,-0.3882429,0.13331138
fears,0.4224644,-0.3990602
creation,0.0027430805,-0.25792274
shy,0.06252779,-0.03647674
heat,-0.17773944,-0.050878573
highlights,0.0030877606,0.09401837
savage,0.24962817,-0.18073335
persona,0.10455363,-0.18255654
frustrated,-0.30767992,0.37622577
drivel,-0.49650434,0.29696894
conspiracy,-0.15777755,0.32742807
individuals,0.12477166,-0.1794784
wonders,-0.10874917,0.08562474
listed,0.06359783,-0.026188012
appalling,-0.56153846,0.42654452
doc,0.057292216,-0.24190296
's,-0.049571894,0.065547265
spiritual,-0.0074810153,-0.12140484
pushed,0.02491316,-0.054887407
returning,-0.12847878,-0.03242122
jumping,0.027083497,0.011154153
elvira,0.27625248,-0.330737
cox,-0.015425446,-0.096861705
corpse,-0.19211093,0.059303872
size,-0.20828618,-0.024401238
characterization,-0.123940475,0.2010533
bullets,-0.18208839,0.18136375
walken,0.0313957,0.013011286
generous,-0.46263,0.46262425
string,-0.507834,0.40955704
rex,0.013485989,-0.069036186
doors,-0.010641807,0.024936717
pleasantly,0.47677568,-0.52796793
bucks,0.049326956,0.055439867
relative,-0.062086985,0.16317782
45,-0.5044269,0.31341
outrageous,0.078801595,-0.12326832
kudos,0.2087265,-0.33560094
planning,-0.03022759,0.25378436
ticket,-0.021954278,-0.023424549
achievement,0.3386265,-0.22847681
accomplished,0.122792974,0.035136987
miserably,-0.47390294,0.4413786
monkey,-0.3994943,0.2828677
beaten,0.12837827,-0.039578073
neighbor,-0.03605955,0.047167785
distant,0.029322747,-0.018309167
fatal,-0.22428757,0.028782155
repetitive,-0.1963854,-0.10759873
accused,0.08773935,-0.05371214
picking,0.011300159,-0.03114207
ironically,0.18647541,-0.13774496
consequences,0.24377565,-0.14568467
curiosity,-0.114741825,0.22981879
union,0.0029051986,0.05838387
admire,-0.02307622,0.00087141606
guide,0.2541111,0.027454738
splendid,0.19511573,-0.13781485
prevent,-0.17061101,0.08616179
reynolds,0.13771595,-0.124312475
border,-0.034063324,0.047206935
attracted,-0.014150426,-0.043579243
butt,0.11280548,-0.0074792104
clues,0.033599764,-0.09819678
trap,0.07684813,-0.025302248
notes,0.22654106,-0.12981935
chain,0.10214226,-0.012286136
opposed,-0.08851148,0.0627695
watches,0.021781908,0.17657885
samurai,-0.15197968,-0.11479937
shortly,-0.08516896,0.052212168
heston,0.12694596,0.03937762
twin,-0.07294946,-0.06756148
cole,0.21739268,-0.10252414
glover,0.2611458,-0.19367915
slightest,-0.37177792,0.40917757
response,0.21518587,-0.39106297
beer,-0.02071886,0.016497318
territory,0.016353503,0.12109658
spooky,0.050718654,-0.22259486
diamond,-0.01316352,-0.09118494
rap,0.36460507,-0.35691217
horrors,0.20599878,-0.06815538
20th,0.0019196104,-0.12555715
cup,0.07726982,-0.023194613
dire,-0.48655075,0.38871706
spirited,0.29008883,-0.2113149
melodramatic,-0.05800359,0.073407814
lucas,0.22011657,-0.2158925
flynn,0.26212308,-0.2502879
los,0.07450674,0.005050137
piano,0.03555678,0.0020470403
push,-0.16011555,-0.096322946
revealing,-0.06304467,-0.108063444
spoiled,0.21703666,-0.079418235
uninspired,-0.7072423,0.59594387
ritter,0.23329985,-0.19598275
convoluted,-0.051492907,0.080415644
pulling,0.021285003,-0.07311288
